Unified ID,Unified Publisher Name,Unified Publisher ID,Publisher Name,Publisher ID,App Name,App ID,Qimai_App_ID,Qimai_중국_게임명,Qimai_중국_부제,Qimai_개발자명_raw,Qimai_공급사명,Qimai_퍼블리셔명,Qimai_개발사_중문표준,Qimai_개발사_한글표기,Qimai_개발사_영문표준,개발사_표준화방식,Qimai_장르_raw,Qimai_장르_한글,SensorTower_카테고리_IDs,SensorTower_카테고리_전체_EN,SensorTower_카테고리_전체_KO,SensorTower_큰장르_EN,SensorTower_큰장르_KO,SensorTower_세부장르_EN,SensorTower_세부장르_KO,战略大品类Tag,战略细分品类Tag,전략대분류_KO,전략세부분류_KO,战略Tag_判定依据,战略Tag_置信度,SensorTower_대표세부장르_EN,SensorTower_대표세부장르_KO,SensorTower_보조세부장르_EN,SensorTower_보조세부장르_KO,SensorTower_장르태그_API상태,SensorTower_장르태그_API오류,SensorTower_메타_게임명,SensorTower_메타_퍼블리셔,Qimai_출시일,Qimai_업데이트일,Qimai_Bundle_ID,Qimai_AppStore_URL,Qimai_URL,Qimai_데이터출처,Qimai_매칭점수,Qimai_매칭근거,검토메모,퍼블리셔명_보완메모,Qimai_출시일_releasecmp,SensorTower_출시일,출시일_비교결과,출시일_일수차이_ST_minus_Qimai,SensorTower_게임명,SensorTower_퍼블리셔명,SensorTower_URL,Qimai_출시일_비교파일,Qimai_출시일_final,적용_출시일,적용_출시일_출처,적용_출시일_메모,매출집계_시작일,매출집계_종료일,적용_출시일_출처_초기,최종_매출집계_시작일,최종_매출집계_종료일,최종_출시일_매출기준,매출기반_추정시작월,SensorTower_전체기간_Net_USD_참고,SensorTower_전체기간_월row수_참고,SensorTower_iOS_Net_USD_12개월,원매출_Gross_USD_수수료포함_12개월,원매출_Gross_KRW_수수료포함_12개월,원매출_Gross_KRW_억원_12개월,환율_KRW_per_USD,플랫폼수수료_가정,ST_일별row_일수,매출집계_메모,최근12개월_매출집계_시작일,최근12개월_매출집계_종료일,최근12개월_SensorTower_iOS_Net_USD,최근12개월_원매출_Gross_USD_수수료포함,최근12개월_원매출_Gross_KRW_수수료포함,최근12개월_원매출_Gross_KRW_억원,최근12개월_ST_일수,최근12개월_ST_매출상태
68382998ce4e480f8741dede,Tencent,5614b2f53f07e2077c000059,Shenzhen Tencent Tianyou Technology Ltd,1586101358,无畏契约：源能行动,6535673811,6535673811.0,无畏契约：源能行动,全新潮流英雄射击手游力作,Shenzhen Tencent Tianyou Technology Ltd,Shenzhen Tencent Tianyou Technology Ltd,Shenzhen Tencent Tianyou Technology Ltd,腾讯,텐센트,Tencent,sensor_tower_company_alias,动作/策略,액션/전략,"6014,7001,7017",Games/Action/Strategy,게임/액션/전략,Games,게임,Action/Strategy,액션/전략,FPS/TPS,FPS,FPS/TPS,FPS,19개 대분류 재태깅: 기존 FPS,상,Action,액션,Strategy,전략,성공,,无畏契约：源能行动,Shenzhen Tencent Tianyou Technology Ltd,2025-08-19,2026-06-10,com.tencent.tmgp.codev,https://apps.apple.com/cn/app/id6535673811,https://www.qimai.cn/app/baseinfo/appid/6535673811/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2025-08-19,,ST_출시일없음,,无畏契约：源能行动,Shenzhen Tencent Tianyou Technology Ltd,https://app.sensortower.com/ios/cn/shenzhen-tencent-tianyou-technology-ltd/app/wu-wei-qi-yue-yuan-neng-xing-dong/6535673811/,2025-08-19,2025-08-19,2025-08-19,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-08-19,2026-08-18,Qimai_출시일,2025-08-19,2026-08-18,Qimai_출시일,,,,185165840.09,264522628.7,386203037902.0,3862.03037902,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,301,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,176360460.01999995,251943514.31428567,367837530898.85706,3678.3753089885704,286,정상
568e2cd802ac64cd21000153,Tencent,5614b2f53f07e2077c000059,Shenzhen Tencent Tianyou Technology Ltd,1586101358,火影忍者,955396648,955396648.0,火影忍者,人气竞技动作手游,Shenzhen Tencent Tianyou Technology Ltd,Shenzhen Tencent Tianyou Technology Ltd,Shenzhen Tencent Tianyou Technology Ltd,腾讯,텐센트,Tencent,sensor_tower_company_alias,动作/角色扮演,액션/RPG,"6014,6016,7001,7014",Games/Entertainment/Action/Role Playing,게임/엔터테인먼트/액션/RPG,Games,게임,Action/Role Playing,액션/RPG,애니메이션,애니메이션,애니메이션,애니메이션,19개 대분류 재태깅: 애니메이션 IP 키워드,상,Action,액션,Role Playing,RPG,성공,,火影忍者,Shenzhen Tencent Tianyou Technology Ltd,2016-01-07,2026-05-13,com.tencent.KiHan,https://apps.apple.com/cn/app/id955396648,https://www.qimai.cn/app/baseinfo/appid/955396648/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2016-01-07,,ST_출시일없음,,火影忍者,Shenzhen Tencent Tianyou Technology Ltd,https://app.sensortower.com/ios/cn/shenzhen-tencent-tianyou-technology-ltd/app/huo-ying-ren-zhe/955396648/,2016-01-07,2016-01-07,2016-01-07,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2016-01-07,2017-01-06,Qimai_출시일,2016-01-07,2017-01-06,Qimai_출시일,,,,121914254.06999992,174163220.0999999,254278301345.99985,2542.7830134599985,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,119847449.05000006,171210641.5000001,249967536590.00012,2499.675365900001,365,정상
55d93de502ac645ad20eba65,Happy Elements,5614d5cb3f07e25d290151b8,乐元素,791491181,开心消消乐,791532221,791532221.0,开心消消乐,长盛不衰，8亿人都在玩,乐元素,Happy Elements Technology (Beijing) Limited,乐元素,乐元素,해피엘리먼츠,Happy Elements,sensor_tower_company_alias,休闲/益智解谜,캐주얼/益智解谜,"6014,7003,6016,7012",Games/Casual/Entertainment/Puzzle,게임/캐주얼/엔터테인먼트/퍼즐,Games,게임,Casual/Puzzle,캐주얼/퍼즐,"머지, 퍼즐, 합성","머지, 퍼즐, 합성","머지, 퍼즐, 합성","머지, 퍼즐, 합성",19개 대분류 재태깅: 퍼즐→머지/퍼즐/합성 통합,상,Casual,캐주얼,Puzzle,퍼즐,성공,,开心消消乐,乐元素,2014-02-27,2026-06-08,com.happyelements.1OSAnimal,https://apps.apple.com/cn/app/id791532221,https://www.qimai.cn/app/baseinfo/appid/791532221/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2014-02-27,2014-03-05,불일치,6.0,开心消消乐,乐元素,https://app.sensortower.com/ios/cn/le-yuan-su/app/kai-xin-xiao-xiao-le/791532221/,2014-02-27,2014-02-27,2014-03-05,SensorTower_출시일,Sensor Tower release_date 우선 사용,2014-03-05,2015-03-04,SensorTower_출시일,2014-03-05,2015-03-04,SensorTower_출시일,,,,7444972.580000002,10635675.11428572,15528085666.85715,155.2808566685715,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,131550500.80000007,187929286.85714298,274376758811.42877,2743.7675881142877,365,정상
627d771fd094ad7f9beb9d2c,NetEase,560c44888ac35064390048b9,网易移动游戏,656116440,蛋仔派对,1544884479,1544884479.0,蛋仔派对,国民原创乐园游戏,网易移动游戏,"Hangzhou NetEase Leihuo Technology Co., Ltd.",网易移动游戏,网易,넷이즈,NetEase,sensor_tower_company_alias,家庭聚会/动作,패밀리/액션,"6014,7009,7001",Games/Family/Action,게임/패밀리/액션,Games,게임,Family/Action,패밀리/액션,경기/스포츠·레이싱,파티게임,경기/스포츠·레이싱,파티게임,19개 대분류 재태깅: 키워드/파티게임,상,Family,패밀리,Action,액션,성공,,蛋仔派对,网易移动游戏,2022-05-26,2026-06-12,com.netease.party,https://apps.apple.com/cn/app/id1544884479,https://www.qimai.cn/app/baseinfo/appid/1544884479/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2022-05-26,,ST_출시일없음,,蛋仔派对,网易移动游戏,https://app.sensortower.com/ios/cn/wang-yi-yi-dong-you-xi/app/dan-zi-pai-dui/1544884479/,2022-05-26,2022-05-26,2022-05-26,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2022-05-26,2023-05-25,Qimai_출시일,2022-05-26,2023-05-25,Qimai_출시일,,,,127084442.48,181549203.5428572,265061837172.5714,2650.618371725714,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,111550136.60000005,159357338.0000001,232661713480.00012,2326.617134800001,365,정상
5f4299e9ae80ae67397b509c,Tuyoo,562956803f07e28dd1025742,Tuyoo Online HK Limited,1021847690,捕鱼大作战-街机打鱼游戏王者,1525863146,1525863146.0,捕鱼大作战-街机打鱼游戏王者,柳岩推荐欢乐真人棋牌App，次世代千炮捕鱼游戏官方下载,Tuyoo Online HK Limited,Tuyoo Online HK Limited,Tuyoo Online HK Limited,途游,투유,Tuyoo,sensor_tower_company_alias,模拟/桌面,시뮬레이션/보드,"6014,7015,7004",Games/Simulation/Board,게임/시뮬레이션/보드,Games,게임,Simulation/Board,시뮬레이션/보드,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,19개 대분류 재태깅: 기존 보드/체스/마작,상,Simulation,시뮬레이션,Board,보드,성공,,捕鱼大作战-街机打鱼游戏王者,Tuyoo Online HK Limited,2020-08-22,2026-03-17,ios.tuyoo.fish3d.tyby,https://apps.apple.com/cn/app/id1525863146,https://www.qimai.cn/app/baseinfo/appid/1525863146/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2020-08-22,,ST_출시일없음,,捕鱼大作战-街机打鱼游戏王者,Tuyoo Online HK Limited,https://app.sensortower.com/ios/cn/tuyoo-online-hk-limited/app/bu-yu-da-zuo-zhan-jie-ji-da-yu-you-xi-wang-zhe/1525863146/,2020-08-22,2020-08-22,2020-08-22,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2020-08-22,2021-08-21,Qimai_출시일,2020-08-22,2021-08-21,Qimai_출시일,,,,26953043.970000017,38504348.52857146,56216348851.714325,562.1634885171433,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,364,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,93090276.00000007,132986108.57142869,194159718514.2859,1941.597185142859,365,정상
5f3b76921392d052ebf0d0ca,miHoYo,57ef5b4f0211a6aed3000136,miHoYo Games,1467190250,原神·空月之歌,1467190251,1467190251.0,原神·空月之歌,米哈游开放世界冒险RPG,miHoYo Games,"Shanghai miHoYo YingTie Technology Co., Ltd.",miHoYo Games,米哈游,미호요/호요버스,miHoYo / HoYoverse,sensor_tower_company_alias,冒险/角色扮演,어드벤처/RPG,"6014,7002,7014",Games/Adventure/Role Playing,게임/어드벤처/RPG,Games,게임,Adventure/Role Playing,어드벤처/RPG,서브컬처,서브컬처,서브컬처,서브컬처,19개 대분류 재태깅: 기존 서브컬처/애니메이션 분리,상,Adventure,어드벤처,Role Playing,RPG,성공,,原神·空月之歌,miHoYo Games,2020-09-25,2026-05-19,com.miHoYo.Yuanshen,https://apps.apple.com/cn/app/id1467190251,https://www.qimai.cn/app/baseinfo/appid/1467190251/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2020-09-25,,ST_출시일없음,,原神·空月之歌,miHoYo Games,https://app.sensortower.com/ios/cn/mihoyo-games/app/yuan-shen-kong-yue-zhi-ge/1467190251/,2020-09-25,2020-09-25,2020-09-25,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2020-09-25,2021-09-24,Qimai_출시일,2020-09-25,2021-09-24,Qimai_출시일,,,,311617626.21000004,445168037.4428572,649945334666.5715,6499.453346665715,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,103208078.54000002,147440112.20000005,215262563812.00006,2152.6256381200005,365,정상
65a1e8cd950aa41941ff9752,SPGame,5dce44263ea98366c5bb6baa,"Hainan Shengchang Network Technology Co., Ltd.",1695534339,向僵尸开炮-尸潮来袭,6474293468,6474293468.0,向僵尸开炮-尸潮来袭,超有梗休闲手游,"Hainan Shengchang Network Technology Co., Ltd.","Hainan Shengchang Network Technology Co., Ltd.","Hainan Shengchang Network Technology Co., Ltd.",盛昌网络/SPGame,성창네트워크/SPGame,SPGame,sensor_tower_company_alias,策略/休闲,전략/캐주얼,"6014,7017,7003,6016",Games/Strategy/Casual/Entertainment,게임/전략/캐주얼/엔터테인먼트,Games,게임,Strategy/Casual,전략/캐주얼,FPS/TPS,FPS,FPS/TPS,FPS,19개 대분류 재태깅: 슈팅 기본→FPS,상,Strategy,전략,Casual,캐주얼,성공,,向僵尸开炮-尸潮来袭,"Hainan Shengchang Network Technology Co., Ltd.",2024-01-18,2026-06-01,com.tv.xjskpios.hnsc,https://apps.apple.com/cn/app/id6474293468,https://www.qimai.cn/app/baseinfo/appid/6474293468/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2024-01-18,,ST_출시일없음,,向僵尸开炮-尸潮来袭,"Hainan Shengchang Network Technology Co., Ltd.",https://app.sensortower.com/ios/cn/hainan-shengchang-network-technology-co-ltd/app/xiang-jiang-shi-kai-pao-shi-chao-lai-xi/6474293468/,2024-01-18,2024-01-18,2024-01-18,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-01-18,2025-01-17,Qimai_출시일,2024-01-18,2025-01-17,Qimai_출시일,,,,101980286.8600001,145686124.08571443,212701741165.14307,2127.017411651431,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,85342854.12000005,121918363.0285715,178000810021.7144,1780.008100217144,365,정상
5b2ba8cd8211f574a56c18fa,NetEase,560c44888ac35064390048b9,网易移动游戏,656116440,第五人格,1330863325,1330863325.0,第五人格,庄园狂欢,网易移动游戏,"Hangzhou NetEase Leihuo Technology Co., Ltd.",网易移动游戏,网易,넷이즈,NetEase,sensor_tower_company_alias,冒险/角色扮演,어드벤처/RPG,"6014,7002,7014",Games/Adventure/Role Playing,게임/어드벤처/RPG,Games,게임,Adventure/Role Playing,어드벤처/RPG,ARPG,ARPG,ARPG,ARPG,19개 대분류 재태깅: 기존 ARPG,상,Adventure,어드벤처,Role Playing,RPG,성공,,第五人格,网易移动游戏,2018-03-31,2026-06-11,com.netease.id5,https://apps.apple.com/cn/app/id1330863325,https://www.qimai.cn/app/baseinfo/appid/1330863325/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2018-03-31,,ST_출시일없음,,第五人格,网易移动游戏,https://app.sensortower.com/ios/cn/wang-yi-yi-dong-you-xi/app/di-wu-ren-ge/1330863325/,2018-03-31,2018-03-31,2018-03-31,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2018-03-31,2019-03-30,Qimai_출시일,2018-03-31,2019-03-30,Qimai_출시일,,,,30336647.970000006,43338068.52857144,63273580051.7143,632.735800517143,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,64876504.11999999,92680720.17142856,135313851450.2857,1353.138514502857,365,정상
663c8be76018ac20a852f67b,NetEase,560c44888ac35064390048b9,网易移动游戏,656116440,燕云十六声,6475668638,6475668638.0,燕云十六声,世界武侠，没有其他,网易移动游戏,"Hangzhou NetEase Leihuo Technology Co., Ltd.",网易移动游戏,网易,넷이즈,NetEase,sensor_tower_company_alias,角色扮演,RPG,"6014,7014",Games/Role Playing,게임/RPG,Games,게임,Role Playing,RPG,ARPG,ARPG,ARPG,ARPG,19개 대분류 재태깅: 기존 ARPG,상,Role Playing,RPG,,,성공,,燕云十六声,网易移动游戏,2025-01-07,2026-06-09,com.netease.yyslscn,https://apps.apple.com/cn/app/id6475668638,https://www.qimai.cn/app/baseinfo/appid/6475668638/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2025-01-07,,ST_출시일없음,,燕云十六声,网易移动游戏,https://app.sensortower.com/ios/cn/wang-yi-yi-dong-you-xi/app/yan-yun-shi-liu-sheng/6475668638/,2025-01-07,2025-01-07,2025-01-07,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-01-07,2026-01-06,Qimai_출시일,2025-01-07,2026-01-06,Qimai_출시일,,,,93172115.66000009,133103022.37142868,194330412662.2859,1943.3041266228588,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,88325789.25999999,126179698.94285713,184222360456.5714,1842.2236045657141,365,정상
63e5633fded9c9175b7fca1e,miHoYo,57ef5b4f0211a6aed3000136,miHoYo Games,1467190250,崩坏：星穹铁道,1523037824,1523037824.0,崩坏：星穹铁道,米哈游银河冒险策略游戏,miHoYo Games,"Shanghai miHoYo YingTie Technology Co., Ltd.",miHoYo Games,米哈游,미호요/호요버스,miHoYo / HoYoverse,sensor_tower_company_alias,角色扮演/冒险,RPG/어드벤처,"6014,7014,7002",Games/Role Playing/Adventure,게임/RPG/어드벤처,Games,게임,Role Playing/Adventure,RPG/어드벤처,서브컬처,서브컬처,서브컬처,서브컬처,19개 대분류 재태깅: 기존 서브컬처/애니메이션 분리,상,Role Playing,RPG,Adventure,어드벤처,성공,,崩坏：星穹铁道,miHoYo Games,2023-04-23,2026-06-11,com.miHoYo.hkrpg,https://apps.apple.com/cn/app/id1523037824,https://www.qimai.cn/app/baseinfo/appid/1523037824/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2023-04-23,,ST_출시일없음,,崩坏：星穹铁道,miHoYo Games,https://app.sensortower.com/ios/cn/mihoyo-games/app/beng-pi-xing-qiong-tie-dao/1523037824/,2023-04-23,2023-04-23,2023-04-23,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2023-04-23,2024-04-22,Qimai_출시일,2023-04-23,2024-04-22,Qimai_출시일,,,,295900801.98999983,422715431.4142855,617164529864.8568,6171.645298648568,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,75878862.9,108398375.57142858,158261628334.28574,1582.6162833428573,365,정상
5d84173e3ea9835b8b1d4081,Alibaba Group,5614bbdd3f07e25d290026a0,Lingxi Games Inc.,1014466415,三国志·战略版,1474572440,1474572440.0,三国志·战略版,1亿玩家的立体战争策略手游,Lingxi Games Inc.,Lingxi Games Inc.,Lingxi Games Inc.,灵犀互娱/阿里,링시/알리바바,Lingxi / Alibaba,sensor_tower_chinese_raw_fill,模拟/策略,시뮬레이션/전략,"6014,7015,7017,6016",Games/Simulation/Strategy/Entertainment,게임/시뮬레이션/전략/엔터테인먼트,Games,게임,Simulation/Strategy,시뮬레이션/전략,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Simulation,시뮬레이션,Strategy,전략,성공,,三国志·战略版,Lingxi Games Inc.,2019-09-19,2026-04-28,com.s3.sgzzlb.cn,https://apps.apple.com/cn/app/id1474572440,https://www.qimai.cn/app/baseinfo/appid/1474572440/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2019-09-19,,ST_출시일없음,,三国志·战略版,Lingxi Games Inc.,https://app.sensortower.com/ios/cn/lingxi-games-inc/app/san-guo-zhi-zhan-lue-ban/1474572440/,2019-09-19,2019-09-19,2019-09-19,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2019-09-19,2020-09-18,Qimai_출시일,2019-09-19,2020-09-18,Qimai_출시일,,,,434115748.6100001,620165355.157143,905441418529.4288,9054.414185294288,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,68948570.99999999,98497958.57142855,143807019514.28568,1438.0701951428568,365,정상
640262d8d29202476a36baf3,NetEase,560c44888ac35064390048b9,网易移动游戏,656116440,逆水寒,1541570980,1541570980.0,逆水寒,武侠开放世界，会呼吸的江湖,网易移动游戏,"Hangzhou NetEase Leihuo Technology Co., Ltd.",网易移动游戏,网易,넷이즈,NetEase,sensor_tower_company_alias,角色扮演,RPG,"6014,7014",Games/Role Playing,게임/RPG,Games,게임,Role Playing,RPG,MMORPG,MMORPG,MMORPG,MMORPG,19개 대분류 재태깅: 기존 MMORPG,상,Role Playing,RPG,,,성공,,逆水寒,网易移动游戏,2023-06-26,2026-04-02,com.netease.nshm,https://apps.apple.com/cn/app/id1541570980,https://www.qimai.cn/app/baseinfo/appid/1541570980/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2023-06-26,,ST_출시일없음,,逆水寒,网易移动游戏,https://app.sensortower.com/ios/cn/wang-yi-yi-dong-you-xi/app/ni-shui-han/1541570980/,2023-06-26,2023-06-26,2023-06-26,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2023-06-26,2024-06-25,Qimai_출시일,2023-06-26,2024-06-25,Qimai_출시일,,,,375934299.03000015,537048998.614286,784091537976.8574,7840.915379768574,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,55648673.18999996,79498104.55714281,116067232653.4285,1160.672326534285,365,정상
65d4f119594b7b3bfca111d1,Bilibili,5d48771d5c6ace6c6ae7a104,"Shanghai Hode Information Technology Co.,Ltd.",928380301,三国：谋定天下,6466232155,6466232155.0,三国：谋定天下,多职业战争策略手游,"Shanghai Hode Information Technology Co.,Ltd.","Shanghai Hode Information Technology Co.,Ltd.","Shanghai Hode Information Technology Co.,Ltd.",哔哩哔哩,빌리빌리,Bilibili,sensor_tower_company_alias,策略,전략,"6014,7017",Games/Strategy,게임/전략,Games,게임,Strategy,전략,SLG/전략게임,라이트 SLG,SLG/전략게임,라이트 SLG,19개 대분류 재태깅: 기존 라이트 전략 SLG,상,Strategy,전략,,,성공,,三国：谋定天下,"Shanghai Hode Information Technology Co.,Ltd.",2024-06-10,2026-05-20,com.bilibili.nslg,https://apps.apple.com/cn/app/id6466232155,https://www.qimai.cn/app/baseinfo/appid/6466232155/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2024-06-10,,ST_출시일없음,,三国：谋定天下,"Shanghai Hode Information Technology Co.,Ltd.",https://app.sensortower.com/ios/cn/shanghai-hode-information-technology-co-ltd/app/san-guo-mou-ding-tian-xia/6466232155/,2024-06-10,2024-06-10,2024-06-10,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-06-10,2025-06-09,Qimai_출시일,2024-06-10,2025-06-09,Qimai_출시일,,,,150825229.1300001,215464613.0428573,314578335042.5717,3145.7833504257173,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,364,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,57494751.78000004,82135359.68571435,119917625141.14294,1199.1762514114293,365,정상
669a9fcfa67db13660f40656,Giant Network,56289f6102ac6486a701df9b,巨人网络科技有限公司,542097913,超自然行动组,6544797261,6544797261.0,超自然行动组,史上最欢乐的组队恐怖游戏,巨人网络科技有限公司,"Giant Network Technology Co., Ltd.",巨人网络科技有限公司,巨人网络,자이언트 네트워크,Giant Network,sensor_tower_chinese_raw_fill,冒险/家庭聚会,어드벤처/패밀리,"6014,6005,7002,7009",Games/6005/Adventure/Family,게임/6005/어드벤처/패밀리,Games,게임,Adventure/Family,어드벤처/패밀리,캐주얼,라이트 경쟁,캐주얼,라이트 경쟁,19개 대분류 재태깅: 기존 io 라이트 경쟁,상,Adventure,어드벤처,Family,패밀리,성공,,超自然行动组,巨人网络科技有限公司,2024-07-16,2026-05-29,com.pi.czrxdfirstly,https://apps.apple.com/cn/app/id6544797261,https://www.qimai.cn/app/baseinfo/appid/6544797261/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2024-07-16,,ST_출시일없음,,超自然行动组,巨人网络科技有限公司,https://app.sensortower.com/ios/cn/ju-ren-wang-luo-ke-ji-you-xian-gong-si/app/chao-zi-ran-xing-dong-zu/6544797261/,2024-07-16,2024-07-16,2024-07-16,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-07-16,2025-07-15,Qimai_출시일,2024-07-16,2025-07-15,Qimai_출시일,,,,6811363.44,9730519.2,14206558031.999998,142.06558031999998,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,362,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,88879247.83999999,126970354.05714285,185376716923.42856,1853.7671692342856,365,정상
5cc77b053ea9835399d772d9,Hypergryph,65b40895950aa435105b739f,"Shanghai Hypergryph Network Technology Co., Ltd.",1304907587,明日方舟,1454663939,1454663939.0,明日方舟,魔物们的现代战争,"Shanghai Hypergryph Network Technology Co., Ltd.","Shanghai Hypergryph Network Technology Co., Ltd.","Shanghai Hypergryph Network Technology Co., Ltd.",鹰角网络,하이퍼그리프,Hypergryph,sensor_tower_chinese_raw_fill,卡牌/策略,카드/전략,"6014,6016,7005,7017",Games/Entertainment/Card/Strategy,게임/엔터테인먼트/카드/전략,Games,게임,Card/Strategy,카드/전략,서브컬처,서브컬처,서브컬처,서브컬처,19개 대분류 재태깅: 기존 서브컬처/애니메이션 분리,상,Card,카드,Strategy,전략,성공,,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",2019-04-29,2026-05-31,com.hypergryph.arknights,https://apps.apple.com/cn/app/id1454663939,https://www.qimai.cn/app/baseinfo/appid/1454663939/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2019-04-29,,ST_출시일없음,,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",https://app.sensortower.com/ios/cn/shanghai-hypergryph-network-technology-co-ltd/app/ming-ri-fang-zhou/1454663939/,2019-04-29,2019-04-29,2019-04-29,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2019-04-29,2020-04-28,Qimai_출시일,2019-04-29,2020-04-28,Qimai_출시일,,,,130157621.22,185939458.88571432,271471609973.1429,2714.716099731429,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,59997150.350000024,85710214.78571433,125136913587.14291,1251.369135871429,365,정상
